claim,label
İcra dosyaları 2002’ye göre yaklaşık 4 kat yükselmiştir.,false
پرواز اژدها با فناوری هولوگرافی در مراسم افتتاحیه بیسبال در کره جنوبی!,mostly true
AK Parti iktidara gelmeden önce ataması yapılmamış öğretmen kalmayacağını vaad etti.,mostly true
"Türkiye, OECD ülkeleri arasında kadınların iş gücüne katılım oranının en düşük olduğu ülke.",true
"1992 yılında Zonguldak Kozlu’da yaşanan maden faciasından sonra dönemin başbakanı, başbakan yardımcısı ve bakanları olay yerine gitmemiştir",false
"Nur 2631 von 440.000 Asylanträgen waren 2017 erfolgreich, 99,5% nicht.",mostly false
"G20’nin kalkınma hedefi yüzde 2, Türkiye ise ortalama yüzde 5 büyüyor",mostly true
"Doğan bir çocuk için beklenen hayat süresi 72’den 78’e çıktı. Hamile annelerin vefat etmesi 100 bin annede 70’lerden 15’lere geriledi. Bebek ölüm hızları binde 30’lardan binde 7’lere, 7 buçuklara geriledi.",mostly true
"Türkiye, dünyanın büyük ekonomileri arasında 17. sırada. 2002'de de 17. sıradaydık. Büyüdük, uçtuk, kaçtık diyorlar ama hâlâ 17.'yiz.",mostly false
(Son) 13 yıllık dönemde Türkiye 468 milyar dolar açık vermiştir…(AK Parti’den) önceki 13 yılda verilen cari açık sadece 20 milyar dolardır.,true
AKP iktidarında Sağlık Bakanlığı’nın hastane sayısı yüzde 10 artarken özel hastane sayısı yüzde 102 artış gösterdi.,true
...son on iki yılda TİKA yurt dışı ofis sayımız 12'den 49'a çıkartılmıştır.,mostly true
Üniversite mezunu her dört gençten biri işsiz.,mostly true
ما در بین سال‌های ۹۲ و ۹۶ از تورم ۴۰ درصد به ۷ یا ۸ درصد رسیدیم.,true
4+4+4 düzenlemesi öncesi 2011-2012 eğitim öğretim yılında 4.664 özel okulda 535.788 öğrenci eğitim görürken bu yıl 9.555 özel okulda 1.204.963 öğrenci eğitim görmektedir.,true
Fotoğraflar Yeni Zelanda'da gerçekleşen cami saldırısını göstermiyor,false
İmalat sanayinin gayri safi milli hasılada payı yüzde 23'ten yüzde 15'e geriledi.,mostly true
Polizeibericht von Frontal21 ist nicht echt und den Angriff auf das jüdische Restaurant in Chemnitz gab es nicht,mostly false
"Acile başvuru sayısı bir yılda 110 milyon. ABD'de 130 milyon, İngiltere 23 milyon.",true
Linke gegen Untersuchungsausschuß zum BAMF-Skandal,true
"Yani CHP’nin son 55 yıl içinde tarihi zafer diye andığı 77 seçimleri tek başarı hikayesi, birinci çıktı, şu anda bizim ulaştığımız çizginin altındadır.",mostly true
"Katrin Göring-Eckardt habe gesagt, man müsse die Mittel für Flüchtlinge verdoppeln",mostly false
"Doktora seviyesinde -ki bu AR-GE merkezleri için en önemli kaynak kişileri oluşturur- mezuniyetler arasında, 39 ülke arasında 35'inci sıradayız maalesef.",mostly true
yaptığımız reformlar ve verimlilik artışlarıyla Avrupa'yı geçtik birinci olduk. Dünyanın da 6. tarım gücü haline geldik.,true
2002'de Türkiye'ye gelen toplam turist sayısı 13 milyon civarında ve önceki yılda bu sayı 40 milyona yaklaştı. Turizm gelirleri 12 milyar dolardan 30 milyar doların üzerine çıktı.,mostly false
قدرت ناوگان بالگردی ایران در منطقه اول و در جهان پنجم است.,false
آمریکا به‌رغم اینکه بزرگترین اقتصاد جهانی است، بحرانی‌ترین اقتصاد را دارد.,false
2009 yılından beri İsrail’le en yüksek ticaret yaşandı.,true
AK Parti iktidara gelmeden önce ataması yapılmamış öğretmen kalmayacağını vaad etti.,mostly true
"2 milyon kız çocuğu ilk okula gidemiyor, okuma yazma bilmeyen 5 kişiden 4’ü kadın.",mostly false
Linke und Grüne boykottierten Schweigeminute für getöteten Buben,mostly true
"Eurostat'a göre ithal ve yerli alkollü içki sıralamasında Türkiye, Avrupa'da alkollü içkinin en pahalı olduğu 3. ülke konumundadır. 2018 OECD verilerine göre, ülkemizde son 10 yılda rakıda %443, birada ise %365 artan ÖTV oranı, Türkiye'yi dünya sıralamasında en yüksek alkollü içki vergisi sıralamasında 6. sıraya taşımıştır.",true
Sağlıkta SGK dahil yapılacak harcamalar yaklaşık 75 milyar TL'dir. Bundan 11 yıl öncesine göre bu yaklaşık 6 katlık bir artışı ifade ediyor.,mostly false
Sosyal yardımları yıllık 2 milyar liradan 38 milyar liraya çıkarttık.,mostly true
2002-2014 yılları arasında Türkiye'nin ihracat hacmi 4.2 katına yükselmiştir.,true
"Ülkemiz, 2016’da yaptığı 6 milyar dolarlık insani kalkınma yardımlarıyla, bu alanda rakam olarak dünyada ikinci sırada, milli gelirine oranla da ilk sırada yer almaktadır.",mostly true
2018 sonu itibariyle İcra Daireleri’nde 29.724.512 belge var.,true
Zitate von AfD-Politikern und AfD-Mitarbeitern,mostly true
Videonun Hırvatistan milli takımını destekleyen taraftarları gösterdiği iddiası,false
Kamudan KHK’ler ile ihraç edilenlerin 41.705’i (yüzde 31) eğitim ve yükseköğretim kurumlarından.,mostly true
Angeblich manipulative Wetterkarten,mostly false
1998 yılındaki 8 yıllık zorunlu eğitimin ardından çocuk gelin sayısında azalma olmuştur...,mostly true
"Bugün 178 tane ülke içinde Türkiye'nin kırılganlık endeksine, küresel endekse baktığımız zaman 112'de. Bizden daha iyi kimler var? Senegal, Cezayir, Nikaragua bunlar bizden daha az kırılgan",true
Erzurum en fakir 3 ilden bir tanesi.,mostly true
Moslem- Bande prügelt Mann (20) halbtot – 7 Monate Bewährung!,mostly false
Ambalajlardaki (F) işaretinin içeceklerdeki mısır şurubunu gösterdiği iddiası,true
"2002’de faiz harcamaları, vergi gelirlerimizin yüzde 86'sına karşılık geliyordu. Bir başka ifadeyle, topladığımız her 100 liralık verginin 86 lirasını faiz ödemesine ayırıyorduk. 2017 kesin rakamları itibarıyla bu oran yüzde 10'lar seviyesine geriledi.",true
Özel sektör firmalarının borcu öz kaynaklarının yüzde 175'ine ulaşmıştır.,mostly true
Rentenvergleich Österreich und Deutschland,mostly true
Türkiye satın alma gücü bakımından dünyanın en büyük 13. ülkesidir. Aynı şekilde kişi başına düşen milli gelir bakımından bulunduğumuz 64. sıranın da gerçeği yansıtmadığını düşünüyorum.,true
Bazı İsrail vatandaşlarının protesto için topluca Arapça dersi almaya başladığı iddiası,true
"EU-Papier beweist: Es ging nie um „Flüchtlinge“, sondern um eine geplante „Neuansiedlung“.",false
Es gab keinen Nazi-Überall in Chemnitz auf das jüdische Restaurant-“Shalom”,false
"Türkiye, dünyanın büyük ekonomileri arasında 17. sırada. 2002'de de 17. sıradaydık. Büyüdük, uçtuk, kaçtık diyorlar ama hâlâ 17.'yiz.",mostly false
Vatandaşların tamamını genel sağlık sigortası şemsiyesi altına alan tek ülke dünyada biziz.,false
"Türkiye, Yaşam Kalitesi Endeksi'nde maalesef son sıralarda.",mostly true
Türkiye Avrupa'nın birinci tarımsal gücü haline geldi,true
AKP döneminde kapatılan Dr. Refik Saydam Hıfzıssıhha Enstitüsü ile aşı üretimlerimiz artık hayal olmuştur. 100 yılı geçkin bir zamandan beri aşı üreten ülkemiz AKP'nin iktidar olduğu 2000'li yılların başında bu özelliğini yitirmiş ve aşıları yurt dışından satın alır hale gelmiştir,mostly false
"Doğan bir çocuk için beklenen hayat süresi 72’den 78’e çıktı. Hamile annelerin vefat etmesi 100 bin annede 70’lerden 15’lere geriledi. Bebek ölüm hızları binde 30’lardan binde 7’lere, 7 buçuklara geriledi.",mostly true
"Geçen sene martta faiz dışı denge 655 milyon lira açık vermişken, bu sene martta faiz dışı dengenin 160 milyon lira fazla verdi.",true
SARS-CoV-2’den farklı bir virüsün mutasyon geçirerek 10 kat daha bulaşıcı hale geldiği iddiası,mostly false
"2015'in 4'üncü çeyreğinde yüzde 5,7 oranında, yılın tamamında ise yüzde 4 düzeyinde bir büyüme oranı elde eden Türkiye, bu performansı ile 2015 yılında 23 Avrupa Birliği üyesi ülkeden daha hızlı büyümeyi başarmıştır.",mostly true
Paralel Yapı’nın ihaneti sadece 17 ve 25 Aralık'la sınırlı değil. Moody’s ve Fitch'in iklim değiştirmeye yönelik açıklamalarında bu yapının parmağı var.,false
"AB ile yaptığımız geri kabul anlaşması Suriyelileri kapsamıyor, can güvenliği nedeniyle  ülkelerini terk eden insanları da kapsamıyor.",false
Videonun 29 Ekim 2019’da metroda yaşanan olaya misilleme olarak kaydedildiği iddiası,false
Bizde son 15 yılda hiç krize girmeyen sektör inşaat sektörüdür.,mostly true
"G20’nin kalkınma hedefi yüzde 2, Türkiye ise ortalama yüzde 5 büyüyor",mostly true
Merkel Migrant tötet 14-Jährige.,false
Dünyanın ilk ayrılık mektubu hakkındaki haber 1 Nisan şakası,false
In NRW leben mehr Asylzuwanderer als in ganz Italien.,true
...bu karar (metal işçilerinin grevinin ertelenmesi) iktidarın 7'nci grev ertelemesi.,true
Coronavirus: Wolfgang Gedeon verbreitet irreführende Biowaffen-Theorie in Landtag,mostly false
Fotoğrafın bir markette takılan alarm kilidini gösterdiği iddiası,true
Dalai Lama: Europa gehört den Europäern und Flüchtlinge müssen nach Hause gehen,mostly true
"Son 15 yılın performansına bakıyorum, her alanda olduğu gibi tarım alanında da 3-4 misli büyümemiz olmuş.",mostly true
Vier Millionen Menschen demonstrieren in Berlin gegen Corona-Maßnahmen,false
Volker Beck (Grüne): Deutsche sollen gefälligst Arabisch lernen!,false
Erdoğan'ın katılacağı törene Dilovası Belediyesi çalışanlarının aileleriyle katılması zorunlu tutuldu iddiası,true
Topkapı Sarayı'nda 16. yüzyıldan kalan çiniler kesilip yangın alarmı yerleştirildi iddiası,mostly false
Jackie Chan ist ... friedlich aufgewacht,true
Cumhurbaşkanlığı Külliyesi'ne ve YSK’ya giden yolların kamyonlarla kapatıldığı iddiası,true
"Rote Wetterkarte 2019, grüne Wetterkarte 2009: Die Tagesschau manipuliert.",mostly false
"CHP'nin 25 yıl tek başına iktidar olduğu süre içinde sadece Ankara Üniversitesi açıldı, 13 yıllık AK Parti iktidarında ise 100'ün üzerinde üniversite açıldı.",true
Son bir yılda imam hatip lisesi sayısı yüzde 22 arttırıldı ama imam hatibe giden öğrenci sayısı son bir yılda yüzde 7 düştü.,mostly true
Fotoğrafın Çiftlik Bank'ın kurucusu Mehmet Aydın'ın ölümünü gösterdiği iddiası,false
Zwei Kinder werden vermisst.,mostly true
Dünyadaki 5 mülteciden 3’üne Türkiye kucak açıyor.,false
Türkiye iş cinayetlerine rekora koşuyor. Sadece Ağustos ayında 158 işçi hayatını yitirdi.,mostly true
Sensation in Dänemark: Kein einziger Flüchtling darf mehr bleiben!,mostly false
Vermisst! Bitte teilt das weiter,mostly true
"AK Parti iktidarı döneminde, yatırımların yüzde 60'ı İstanbul ve çevresine yapıldı.",false
Rusya ile ticaret hacmimiz 38 milyar dolara kadar çıktı bir ara. Diğer ülkelerle bu rakamlara çıkan bir ticaret hacmimiz olmadı.,mostly false
Yurtdışı uçuş noktaları sayısını 60’tan 296’ya çıkardık. Dünyada destinasyon sayısı açısından birinci THY’dir.,mostly true
مدیریت فضای مجازی در دیگر کشورها در اختیار نیروهای مسلح است.,false
Son 11 yılda 241 tane devlet tarafından öldürülen çocuk var,mostly true
"Belediye ne yapmış, Türkiye’nin en pahalı suyunu satmış, Ankara birinci.",mostly true
Obama'nın karşısında ayaklarını uzattığı kişi Nuri El Maliki değil,false
"Claudia Roth: „Ihr Deutschen habt doch sowieso keine Kultur und keine Identität mehr, also wofür jubeln? Wir grünen werden schon dafür sorgen das alles Deutsche verschwindet und endlich der Islam einzieht“.",false
Genişbant abone sayısı 38 milyona ulaştı,mostly false
"Son 14 yılda eğitimin fiziki şartları çok gelişti. 250 binden fazla yeni derslik yapıldı, derslik başına düşen öğretmen sayısı artırıldı.",true
"Obama finanzierte Labor in Wuhan mit 3,7 Millionen Dollar",mostly false
Aktivist Greta Thunberg'in Türkiye'yi BM'ye şikayet etmesiyle ilgili iddialar,mostly false
77’den bu yana 41 yıl sonra 30 barajını geçmişiz.,true
Küresel İnovasyon (Buluş) Endeksi raporuna göre Türkiye 54'üncü sıradan 58'inci sıraya indi. Ortadoğu ve Kuzey Afrika sıralamasında dahi gerilerde yer aldı.,mostly false
Selena Gomez’in kolyesindeki haç TV8 tarafından sansürlendi iddiası,true
Dieter Bohlen trauert um seinen Sohn.,mostly false
Türkiye su zengini bir ülke değil. Yarı kurak iklim bölgesindeyiz. Yani su fakirine yakın bir sınırdayız. Ama suyu en iyi yöneten ülke bizim ülkemiz.,mostly false
Elazığ’da deprem sonrası sığınılması gereken yerlerle ilgili iddialar,mostly false
"Teknolojik yatırımlara çok geriden başlayan ülkemizde, 2016 yılı verilerine baktığımızda yüksek teknolojili ürünlerin imalat sanayi ihracatımızdaki payının sadece %3,5 olduğu görülmektedir.",true
2008’den bu yana Türkiye 6 milyon yeni istihdam yarattı.,mostly false
Gezielt eingebrachte Krebszellen in Impfstoffen (MMR) entdeckt,false
Kaftancıoğlu'nun Zaman’da köşe yazarlığı yaptığı iddiası,mostly false
Gençlerimizin beşte birinden fazlası işsiz ve Türkiye’de her 100 işsizden 29’u üniversite mezunu.,true
Behauptungen zu Impfzwang und Bill & Melinda Gates Stiftung,mostly false
Gelir dağılımı Türkiye’de gittikçe düzeliyor.,mostly false
“Asylant knackt Millionen-Jackpot! Das Geld schickt er ins Ausland und bezieht weiterhin Hartz 4.“,false
Ramadan-Veranstaltung mit 50.000 Teilnehmern in Dortmund wird nicht abgesagt!,mostly false
"2018-19 yılında ilkokul çocuklarında okullaşma oranı %91, ortaokul çocuklarında %93,28. … ama bu rakamların şöyle bir trajik anlamı var: 2011/12 yani 4+4+4 başladığı gün, bu oran 98,67 idi. Cumhuriyet tarihi boyunca bu oranlar sürekli artagelmiştir.",true
Özoguz fordert Wahlrecht für Migranten.,mostly true
Enerji talep artışında OECD ülkeleri arasında dünyada Çin'in ardından ikinci sıradayız.,mostly true
Eğitim bütçesinin yaklaşık yüzde 90'ını zorunlu harcamalar oluşturmaktadır.,mostly true
Boşanma oranlarında son 6 yılın en düşük rakamlarını bu yıl yakalamış olduk.,true
Türkiye'deki enerjinin yaklaşık yüzde 70'i dışa bağımlı durumda.,true
"„Muslima: Wir fordern mehr Schweinefleischfreie Menüs, oder wir werden Deutschland wieder verlassen“",false
Erdoğan'ın 1993 yılında başkanlık sistemi için Bir özentinin sonucu dediği iddiası doğru,true
Rosenheim wird gerade mit Migranten geflutet,mostly false
Fotoğraf ODTÜ'deki protestocular ağaç kesiminin durmasına sevinirken mi çekildi?,false
Polizei Berlin vertuscht erneut Moslem-Vergewaltigung über halbes Jahr,false
Asylanten bekomm eine warme Unterkunft gestellt. Nur der deutsche Obdachlose muss draußen bei 13 Grad minus schlafen.,mostly false
Linke gegen Untersuchungsausschuß zum BAMF-Skandal,true
Vatandaşların bankalara 424 milyar borcu bulunuyor.,true
İbn Haldun Üniversitesi açılış töreni için hazırlanan afişte “İbn” yerine “İbne” yazıldığı iddiası,false
"1960'tan bu yana işsizlik oranlarında en kötü 10 yıl, AK PARTİ iktidarıyla geçen son 10 yıldır.",true
"2015’te (YGS) Türkçe sorularında doğru ortalaması 15,8'e, matematikte 5,2'ye, fen bilimlerinde 3,9'a düştü. Üniversite sınavlarında da öğrencilerimiz her geçen gün daha da başarısızlaşıyor.",true
"Sokağa çıkma yasaklarının hiçbir hukuki temeli yoktur. Gösterilen hukuki temel tamamen dayanaktan yoksundur… İki kanunda sokağa çıkma yasağı vardır; birisi olağanüstü haldir, diğeri sıkıyönetimdir.",true
"İstanbul Atatürk Havalimanı, Frankfurt Havalimanı'nı da geçerek Avrupa'da en fazla yolcu ağırlayan üçüncü liman haline geldi.",true
Akeroğlu'nun üzerine çıktığı heykel Louvre'da değil,false
"2016'nın ilk 6 ayında elektrik tüketiminde yüzde 5,3 artış var.",true
رژیم صهیونیستی (اسراییل) از زمان انتخاب روز قدس، نتوانسته منطقه‌ای را تسخیر کند.,false
Das Coronavirus gehe bei 40 Grad „kaputt“ und „Überwärmungsbäder“ seien ein „wunderbarer Schutz“ gegen das Virus,mostly false
"Bakınız şu anda Türkiye’nin 7 aydaki borçlanma rakamı 340,3 milyar TL. Geçen yıl tamamında 175,2 milyar TL borçlanmışlar. Yani %181 borçlanmada artış var",mostly false
